Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
50.995487,554122600,32,5,8.91,10.12,399,40,8,10727
55.219845,592680800,35,7,10.27,9.12,197,20,4,6968
55.219845,592680800,35,7,10.27,9.12,404,40,8,11213
55.219845,592680800,35,7,10.27,9.12,254,25,5,9446
55.219845,592680800,35,7,10.27,9.12,158,15,3,4678
55.219845,592680800,35,7,10.27,9.12,158,15,3,5891
55.219845,592680800,35,7,10.27,9.12,442,45,9,10729
55.219845,592680800,35,7,10.27,9.12,156,15,3,6288
60.973022,622693600,40,7,9.94,9.59,442,45,9,14107
60.973022,622693600,40,7,9.94,9.59,151,15,3,7050
60.973022,622693600,40,7,9.94,9.59,417,40,8,14512
60.973022,622693600,40,7,9.94,9.59,158,15,3,6607
60.973022,622693600,40,7,9.94,9.59,397,40,8,11090
63.877777,605112000,44,6,8.64,10.74,310,30,6,8918
63.877777,605112000,44,6,8.64,10.74,149,15,3,6949
63.877777,605112000,44,6,8.64,10.74,153,15,3,7025
63.877777,605112000,44,6,8.64,10.74,197,20,4,7191
63.877777,605112000,44,6,8.64,10.74,195,20,4,8248
63.877777,605112000,44,6,8.64,10.74,156,15,3,6750
63.877777,605112000,44,6,8.64,10.74,199,20,4,7231
63.747917,635256500,48,5,9.7,9.72,152,15,3,7054
63.747917,635256500,48,5,9.7,9.72,253,25,5,10173
63.747917,635256500,48,5,9.7,9.72,197,20,4,9170
63.747917,635256500,48,5,9.7,9.72,201,20,4,7663
65.733696,621275260,48,6,9.12,9.88,161,15,3,5813
65.733696,621275260,48,6,9.12,9.88,245,25,5,12206
65.733696,621275260,48,6,9.12,9.88,254,25,5,11891
65.733696,621275260,48,6,9.12,9.88,404,40,8,13888
65.733696,621275260,48,6,9.12,9.88,147,15,3,6551
67.867966,632347100,48,2,8.72,10.5,149,15,3,7125
67.867966,632347100,48,2,8.72,10.5,197,20,4,9186
67.867966,632347100,48,2,8.72,10.5,195,20,4,8382
67.867966,632347100,48,2,8.72,10.5,209,20,4,10773
67.867966,632347100,48,2,8.72,10.5,310,30,6,11390
67.867966,632347100,48,2,8.72,10.5,149,15,3,5933
67.867966,632347100,48,2,8.72,10.5,193,20,4,9080
67.867966,632347100,48,2,8.72,10.5,404,40,8,14927
67.867966,632347100,48,2,8.72,10.5,193,20,4,9019
69.257,665966500,55,10,8.53,9.88,199,20,4,8999
69.257,665966500,55,10,8.53,9.88,158,15,3,7588
69.257,665966500,55,10,8.53,9.88,254,25,5,11943
69.257,665966500,55,10,8.53,9.88,199,20,4,11892
69.257,665966500,55,10,8.53,9.88,149,15,3,9967
69.257,665966500,55,10,8.53,9.88,155,15,3,7967
70.156334,689523900,60,9,9.34,10.05,161,15,3,9846
70.156334,689523900,60,9,9.34,10.05,149,15,3,9257
70.156334,689523900,60,9,9.34,10.05,156,15,3,10505
70.156334,689523900,60,9,9.34,10.05,158,15,3,9396
70.156334,689523900,60,9,9.34,10.05,397,40,8,13753
70.156334,689523900,60,9,9.34,10.05,152,15,3,9902
71.56833,693369700,66,10,9.36,10.04,158,15,3,11210
71.56833,693369700,66,10,9.36,10.04,152,15,3,9525
71.56833,693369700,66,10,9.36,10.04,145,15,3,10376
72.08021,697176200,70,7,9.56,9.28,256,25,5,11427
72.08021,697176200,70,7,9.56,9.28,156,15,3,11240
72.08021,697176200,70,7,9.56,9.28,158,15,3,10519
72.08021,697176200,70,7,9.56,9.28,149,15,3,11133
75.37984,724601500,70,1,9.62,9.76,156,15,3,10077
74.544304,757831100,72,4,9.8,9.31,156,15,3,10588
74.544304,757831100,72,4,9.8,9.31,201,20,4,10574
74.544304,757831100,72,4,9.8,9.31,199,20,4,11486
74.544304,757831100,72,4,9.8,9.31,197,20,4,10471
74.544304,757831100,72,4,9.8,9.31,147,15,3,8678
74.544304,757831100,72,4,9.8,9.31,399,40,8,13232
73.67003,756091900,70,1,9.77,9.6,201,20,4,11481
73.67003,756091900,70,1,9.77,9.6,149,15,3,8670
73.67003,756091900,70,1,9.77,9.6,200,20,4,9317
73.67003,756091900,70,1,9.77,9.6,399,40,8,14003
76.983986,765339650,71,6,9.45,9.88,193,20,4,11455
76.983986,765339650,71,6,9.45,9.88,404,40,8,13976
76.983986,765339650,71,6,9.45,9.88,151,15,3,10653
76.983986,765339650,71,6,9.45,9.88,254,25,5,11832
76.983986,765339650,71,6,9.45,9.88,147,15,3,10361
76.983986,765339650,71,6,9.45,9.88,147,15,3,9924
76.395515,754342600,76,7,9.65,9.47,145,15,3,10746
76.395515,754342600,76,7,9.65,9.47,399,40,8,14271
76.395515,754342600,76,7,9.65,9.47,153,15,3,10619
76.395515,754342600,76,7,9.65,9.47,155,15,3,9598
76.395515,754342600,76,7,9.65,9.47,147,15,3,7943
76.395515,754342600,76,7,9.65,9.47,151,15,3,9967
76.395515,754342600,76,7,9.65,9.47,310,30,6,13044
78.95919,760265150,80,8,8.72,10.49,147,15,3,10734
78.95919,760265150,80,8,8.72,10.49,255,25,5,12842
78.95919,760265150,80,8,8.72,10.49,145,15,3,10038
78.95919,760265150,80,8,8.72,10.49,310,30,6,13452
78.95919,760265150,80,8,8.72,10.49,253,25,5,12904
79.55167,763240900,79,2,8.67,9.8,151,15,3,10464
79.55167,763240900,79,2,8.67,9.8,197,20,4,9286
79.55167,763240900,79,2,8.67,9.8,255,25,5,12122
81.51846,757584830,75,2,10.76,8.5,161,15,3,11269
81.51846,757584830,75,2,10.76,8.5,245,25,5,12756
81.51846,757584830,75,2,10.76,8.5,255,25,5,11659
81.51846,757584830,75,2,10.76,8.5,158,15,3,11222
81.51846,757584830,75,2,10.76,8.5,156,15,3,10534
82.79437,773309440,76,5,7.94,11.59,195,20,4,11911
82.79437,773309440,76,5,7.94,11.59,404,40,8,17009
82.79437,773309440,76,5,7.94,11.59,147,15,3,9856
83.68476,810836400,76,3,8.47,10.73,442,45,9,14663
83.68476,810836400,76,3,8.47,10.73,197,20,4,11486
83.68476,810836400,76,3,8.47,10.73,397,40,8,17102
84.8054,803979460,75,3,7.88,11.42,158,15,3,11051
84.8054,803979460,75,3,7.88,11.42,199,20,4,11840
84.8054,803979460,75,3,7.88,11.42,153,15,3,10981
86.17234,817388300,78,4,9.06,9.75,155,15,3,11215
86.17234,817388300,78,4,9.06,9.75,209,20,4,11333
86.17234,817388300,78,4,9.06,9.75,161,15,3,11865
86.17234,817388300,78,4,9.06,9.75,149,15,3,11869
86.17234,817388300,78,4,9.06,9.75,255,25,5,13609
86.17234,817388300,78,4,9.06,9.75,255,25,5,14963
88.29395,817062800,85,8,9.51,9.81,245,25,5,12573
88.29395,817062800,85,8,9.51,9.81,255,25,5,11458
88.29395,817062800,85,8,9.51,9.81,150,15,3,10549
88.29395,817062800,85,8,9.51,9.81,145,15,3,11160
88.29395,817062800,85,8,9.51,9.81,147,15,3,9490
88.29395,817062800,85,8,9.51,9.81,404,40,8,16502
89.70719,820687200,84,5,10.75,8.54,150,15,3,11666
89.70719,820687200,84,5,10.75,8.54,155,15,3,11614
89.70719,820687200,84,5,10.75,8.54,417,40,8,17333
89.70719,820687200,84,5,10.75,8.54,256,25,5,15889
90.47069,832069000,86,4,8.97,9.9,158,15,3,11873
90.47069,832069000,86,4,8.97,9.9,256,25,5,13821
90.47069,832069000,86,4,8.97,9.9,442,45,9,16847
90.47069,832069000,86,4,8.97,9.9,156,15,3,12038
90.47069,832069000,86,4,8.97,9.9,153,15,3,11667
90.47069,832069000,86,4,8.97,9.9,155,15,3,12575
90.63196,837249300,85,5,9.32,9.98,158,15,3,11685
90.63196,837249300,85,5,9.32,9.98,149,15,3,13029
90.63196,837249300,85,5,9.32,9.98,195,20,4,14053
90.63196,837249300,85,5,9.32,9.98,245,25,5,14739
90.63196,837249300,85,5,9.32,9.98,200,20,4,12412
90.63196,837249300,85,5,9.32,9.98,442,45,9,15641
90.63196,837249300,85,5,9.32,9.98,150,15,3,12566
89.49514,828863600,91,6,8.85,9.42,151,15,3,11924
89.49514,828863600,91,6,8.85,9.42,256,25,5,14939
89.49514,828863600,91,6,8.85,9.42,397,40,8,17519
89.49514,828863600,91,6,8.85,9.42,199,20,4,14177
90.40571,824630600,93,3,9.2,10.28,195,20,4,14082
90.40571,824630600,93,3,9.2,10.28,199,20,4,12234
90.40571,824630600,93,3,9.2,10.28,255,25,5,12433
90.40571,824630600,93,3,9.2,10.28,158,15,3,13532
92.43863,818786000,93,5,9.4,9.86,209,20,4,11339
92.43863,818786000,93,5,9.4,9.86,310,30,6,15660
93.42211,826157500,94,3,7.67,11.32,161,15,3,13173
93.42211,826157500,94,3,7.67,11.32,147,15,3,13480
93.42211,826157500,94,3,7.67,11.32,149,15,3,11674
93.55323,835339000,94,5,9.86,9.31,256,25,5,15100
93.55323,835339000,94,5,9.86,9.31,200,20,4,9935
93.55323,835339000,94,5,9.86,9.31,193,20,4,13237
93.84487,832252200,93,2,9.69,9.23,209,20,4,13181
93.84487,832252200,93,2,9.69,9.23,255,25,5,15084
93.84487,832252200,93,2,9.69,9.23,310,30,6,16012
93.84487,832252200,93,2,9.69,9.23,155,15,3,13349
93.84487,832252200,93,2,9.69,9.23,199,20,4,13698
93.84487,832252200,93,2,9.69,9.23,158,15,3,13931
93.84487,832252200,93,2,9.69,9.23,209,20,4,15387
93.84487,832252200,93,2,9.69,9.23,151,15,3,10803
93.84487,832252200,93,2,9.69,9.23,155,15,3,13165
94.329575,845119000,95,9,8.06,10.79,151,15,3,14021
94.329575,845119000,95,9,8.06,10.79,151,15,3,13900
94.329575,845119000,95,9,8.06,10.79,193,20,4,15471
94.329575,845119000,95,9,8.06,10.79,200,20,4,14959
94.329575,845119000,95,9,8.06,10.79,197,20,4,15091
94.594734,851083840,100,7,9.86,8.62,254,25,5,12724
94.49642,848991040,98,4,8.43,10.81,147,15,3,14529
94.15345,849866700,98,1,10.99,8.23,255,25,5,13764
94.15345,849866700,98,1,10.99,8.23,156,15,3,11366
94.453125,850035100,99,9,8.3,11.05,153,15,3,9803
94.453125,850035100,99,9,8.3,11.05,152,15,3,11191
94.453125,850035100,99,9,8.3,11.05,149,15,3,12514
0.81041664,8708332,1,1,0.98,2.95,161,15,3,2222
0.81041664,8708332,1,1,0.98,2.95,254,25,5,2626
1.771875,49572910,4,3,2.52,6.44,199,20,4,2159
1.771875,49572910,4,3,2.52,6.44,147,15,3,1723
1.771875,49572910,4,3,2.52,6.44,161,15,3,1728
1.771875,49572910,4,3,2.52,6.44,147,15,3,1661
1.771875,49572910,4,3,2.52,6.44,442,45,9,7369
5.3006945,106270824,10,6,4.43,10.93,153,15,3,1983
5.3006945,106270824,10,6,4.43,10.93,158,15,3,2300
5.3006945,106270824,10,6,4.43,10.93,254,25,5,3478
5.3006945,106270824,10,6,4.43,10.93,209,20,4,2938
5.3006945,106270824,10,6,4.43,10.93,255,25,5,3696
5.3006945,106270824,10,6,4.43,10.93,155,15,3,2117
18.43625,156212480,15,2,7.03,12.35,151,15,3,2102
18.43625,156212480,15,2,7.03,12.35,147,15,3,1852
18.43625,156212480,15,2,7.03,12.35,442,45,9,7353
18.43625,156212480,15,2,7.03,12.35,155,15,3,2053
18.43625,156212480,15,2,7.03,12.35,161,15,3,2137
18.43625,156212480,15,2,7.03,12.35,155,15,3,1924
20.130209,179482620,17,6,6.57,10.47,158,15,3,1871
20.130209,179482620,17,6,6.57,10.47,417,40,8,7823
20.130209,179482620,17,6,6.57,10.47,193,20,4,3327
20.130209,179482620,17,6,6.57,10.47,147,15,3,1669
22.982143,194059490,15,3,6.3,13.2,253,25,5,3128
22.982143,194059490,15,3,6.3,13.2,147,15,3,2162
22.982143,194059490,15,3,6.3,13.2,199,20,4,2704
23.614584,205458300,14,3,5.53,11.82,156,15,3,1897
23.614584,205458300,14,3,5.53,11.82,442,45,9,9702
24.755787,242712930,15,3,7.18,11.85,255,25,5,3563
24.755787,242712930,15,3,7.18,11.85,150,15,3,2307
28.648125,264624960,12,2,6.66,12.49,147,15,3,2131
28.648125,264624960,12,2,6.66,12.49,255,25,5,3096
28.648125,264624960,12,2,6.66,12.49,255,25,5,4136
28.648125,264624960,12,2,6.66,12.49,158,15,3,2753
28.648125,264624960,12,2,6.66,12.49,442,45,9,9362
28.648125,264624960,12,2,6.66,12.49,150,15,3,1929
28.648125,264624960,12,2,6.66,12.49,145,15,3,1886
33.248486,261810560,11,3,6.28,12.28,161,15,3,3050
33.248486,261810560,11,3,6.28,12.28,193,20,4,2889
33.248486,261810560,11,3,6.28,12.28,152,15,3,2144
33.248486,261810560,11,3,6.28,12.28,397,40,8,9405
33.248486,261810560,11,3,6.28,12.28,158,15,3,2087
33.248486,261810560,11,3,6.28,12.28,149,15,3,2932
33.248486,261810560,11,3,6.28,12.28,147,15,3,2386
33.248486,261810560,11,3,6.28,12.28,201,20,4,2691
34.260242,280380160,16,8,6.74,11.77,397,40,8,6089
34.260242,280380160,16,8,6.74,11.77,399,40,8,6635
34.260242,280380160,16,8,6.74,11.77,209,20,4,4414
34.260242,280380160,16,8,6.74,11.77,152,15,3,3079
34.260242,280380160,16,8,6.74,11.77,255,25,5,4743
34.260242,280380160,16,8,6.74,11.77,255,25,5,4734
34.260242,280380160,16,8,6.74,11.77,150,15,3,2501
37.79407,364781980,20,5,7.75,11.34,199,20,4,4053
37.79407,364781980,20,5,7.75,11.34,442,45,9,11485
37.79407,364781980,20,5,7.75,11.34,255,25,5,5368
37.79407,364781980,20,5,7.75,11.34,147,15,3,2880
37.79407,364781980,20,5,7.75,11.34,209,20,4,3826
39.79018,375113060,19,2,8.86,10.86,254,25,5,6687
39.79018,375113060,19,2,8.86,10.86,156,15,3,2487
39.79018,375113060,19,2,8.86,10.86,161,15,3,2554
44.505417,367013820,21,6,8.38,11.04,152,15,3,3256
44.505417,367013820,21,6,8.38,11.04,199,20,4,4904
44.505417,367013820,21,6,8.38,11.04,147,15,3,1978
44.505417,367013820,21,6,8.38,11.04,256,25,5,7092
44.505417,367013820,21,6,8.38,11.04,197,20,4,4990
48.313282,475355400,25,4,10.18,9.46,255,25,5,6501
48.313282,475355400,25,4,10.18,9.46,147,15,3,4449
48.313282,475355400,25,4,10.18,9.46,193,20,4,5566
48.313282,475355400,25,4,10.18,9.46,254,25,5,7584
48.313282,475355400,25,4,10.18,9.46,149,15,3,4234
48.313282,475355400,25,4,10.18,9.46,152,15,3,4246
48.313282,475355400,25,4,10.18,9.46,193,20,4,3167
48.313282,475355400,25,4,10.18,9.46,254,25,5,8209
48.313282,475355400,25,4,10.18,9.46,149,15,3,4019
48.313282,475355400,25,4,10.18,9.46,442,45,9,13610
49.07757,487919040,30,11,9.32,9.7,255,25,5,7104
49.07757,487919040,30,11,9.32,9.7,199,20,4,3814
49.07757,487919040,30,11,9.32,9.7,442,45,9,12589
49.07757,487919040,30,11,9.32,9.7,158,15,3,4364
49.07757,487919040,30,11,9.32,9.7,245,25,5,8439
49.07757,487919040,30,11,9.32,9.7,158,15,3,4668
49.07757,487919040,30,11,9.32,9.7,201,20,4,5283
49.07757,487919040,30,11,9.32,9.7,254,25,5,7815
49.07757,487919040,30,11,9.32,9.7,255,25,5,8562
50.93646,550155000,31,5,9.7,9.19,442,45,9,11542
50.93646,550155000,31,5,9.7,9.19,149,15,3,3484
50.93646,550155000,31,5,9.7,9.19,199,20,4,4801
50.93646,550155000,31,5,9.7,9.19,150,15,3,5422
50.93646,550155000,31,5,9.7,9.19,150,15,3,5378
50.93646,550155000,31,5,9.7,9.19,399,40,8,11069
54.755154,578334340,35,7,9.55,10.05,197,20,4,5834
54.755154,578334340,35,7,9.55,10.05,404,40,8,12906
54.755154,578334340,35,7,9.55,10.05,254,25,5,7081
54.755154,578334340,35,7,9.55,10.05,158,15,3,6086
54.755154,578334340,35,7,9.55,10.05,158,15,3,5814
54.755154,578334340,35,7,9.55,10.05,442,45,9,10800
54.755154,578334340,35,7,9.55,10.05,156,15,3,5621
55.838543,588631200,39,7,9.29,10.02,442,45,9,13083
55.838543,588631200,39,7,9.29,10.02,151,15,3,6303
55.838543,588631200,39,7,9.29,10.02,417,40,8,15919
55.838543,588631200,39,7,9.29,10.02,158,15,3,6021
55.838543,588631200,39,7,9.29,10.02,397,40,8,12259
59.051685,609247940,42,6,9.45,10.04,310,30,6,9913
59.051685,609247940,42,6,9.45,10.04,149,15,3,6126
59.051685,609247940,42,6,9.45,10.04,153,15,3,6692
59.051685,609247940,42,6,9.45,10.04,197,20,4,7311
59.051685,609247940,42,6,9.45,10.04,195,20,4,7405
59.051685,609247940,42,6,9.45,10.04,156,15,3,7140
59.051685,609247940,42,6,9.45,10.04,199,20,4,7242
63.525475,602010300,43,5,9.36,10.45,152,15,3,6813
63.525475,602010300,43,5,9.36,10.45,253,25,5,9263
63.525475,602010300,43,5,9.36,10.45,197,20,4,9510
63.525475,602010300,43,5,9.36,10.45,201,20,4,7557
63.059063,636629100,46,6,9.16,10.42,161,15,3,7888
63.059063,636629100,46,6,9.16,10.42,245,25,5,13880
63.059063,636629100,46,6,9.16,10.42,254,25,5,10125
63.059063,636629100,46,6,9.16,10.42,404,40,8,14920
63.059063,636629100,46,6,9.16,10.42,147,15,3,6347
66.09522,632091000,47,2,10.22,8.95,149,15,3,7864
66.09522,632091000,47,2,10.22,8.95,197,20,4,10840
66.09522,632091000,47,2,10.22,8.95,195,20,4,7485
66.09522,632091000,47,2,10.22,8.95,209,20,4,12084
66.09522,632091000,47,2,10.22,8.95,310,30,6,13407
66.09522,632091000,47,2,10.22,8.95,149,15,3,7183
66.09522,632091000,47,2,10.22,8.95,193,20,4,8402
66.09522,632091000,47,2,10.22,8.95,404,40,8,14381
66.09522,632091000,47,2,10.22,8.95,193,20,4,9286
66.768166,645154050,55,10,9.33,9.81,199,20,4,10783
66.768166,645154050,55,10,9.33,9.81,158,15,3,6909
66.768166,645154050,55,10,9.33,9.81,254,25,5,11980
66.768166,645154050,55,10,9.33,9.81,199,20,4,10781
66.768166,645154050,55,10,9.33,9.81,149,15,3,12310
66.768166,645154050,55,10,9.33,9.81,155,15,3,8682
67.187836,670124100,57,9,9.28,9.95,161,15,3,9236
67.187836,670124100,57,9,9.28,9.95,149,15,3,9905
67.187836,670124100,57,9,9.28,9.95,156,15,3,12231
67.187836,670124100,57,9,9.28,9.95,158,15,3,10514
67.187836,670124100,57,9,9.28,9.95,397,40,8,14201
67.187836,670124100,57,9,9.28,9.95,152,15,3,11881
68.16822,720398800,64,10,8.27,10.59,158,15,3,7961
68.16822,720398800,64,10,8.27,10.59,152,15,3,11505
68.16822,720398800,64,10,8.27,10.59,145,15,3,11781
67.773285,724058600,69,7,8.67,10.65,256,25,5,12691
67.773285,724058600,69,7,8.67,10.65,156,15,3,12017
67.773285,724058600,69,7,8.67,10.65,158,15,3,11842
67.773285,724058600,69,7,8.67,10.65,149,15,3,8714
69.75467,720221100,66,1,8.45,10.7,156,15,3,11226
70.14209,707344800,67,4,8.94,10.51,156,15,3,11363
70.14209,707344800,67,4,8.94,10.51,201,20,4,11332
70.14209,707344800,67,4,8.94,10.51,199,20,4,12272
70.14209,707344800,67,4,8.94,10.51,197,20,4,11627
70.14209,707344800,67,4,8.94,10.51,147,15,3,6719
70.14209,707344800,67,4,8.94,10.51,399,40,8,12511
73.29967,707629500,66,1,7.94,10.44,201,20,4,10944
73.29967,707629500,66,1,7.94,10.44,149,15,3,10263
73.29967,707629500,66,1,7.94,10.44,200,20,4,11793
73.29967,707629500,66,1,7.94,10.44,399,40,8,14238
73.36263,737207500,67,6,9.79,9.42,193,20,4,11400
73.36263,737207500,67,6,9.79,9.42,404,40,8,14228
73.36263,737207500,67,6,9.79,9.42,151,15,3,10044
73.36263,737207500,67,6,9.79,9.42,254,25,5,12276
73.36263,737207500,67,6,9.79,9.42,147,15,3,11340
73.36263,737207500,67,6,9.79,9.42,147,15,3,10900
73.69211,729463800,72,7,8.85,10.28,145,15,3,11082
73.69211,729463800,72,7,8.85,10.28,399,40,8,14687
73.69211,729463800,72,7,8.85,10.28,153,15,3,9303
73.69211,729463800,72,7,8.85,10.28,155,15,3,10452
73.69211,729463800,72,7,8.85,10.28,147,15,3,10518
73.69211,729463800,72,7,8.85,10.28,151,15,3,11247
73.69211,729463800,72,7,8.85,10.28,310,30,6,13450
76.20161,753159300,76,8,8.54,9.96,147,15,3,10336
76.20161,753159300,76,8,8.54,9.96,255,25,5,12900
76.20161,753159300,76,8,8.54,9.96,145,15,3,11715
76.20161,753159300,76,8,8.54,9.96,310,30,6,14229
76.20161,753159300,76,8,8.54,9.96,253,25,5,13378
78.70189,765502500,76,2,10.22,8.97,151,15,3,10962
78.70189,765502500,76,2,10.22,8.97,197,20,4,12059
78.70189,765502500,76,2,10.22,8.97,255,25,5,12737
79.15683,775182100,75,2,8.12,10.4,161,15,3,7876
79.15683,775182100,75,2,8.12,10.4,245,25,5,13205
79.15683,775182100,75,2,8.12,10.4,255,25,5,13277
79.15683,775182100,75,2,8.12,10.4,158,15,3,11154
79.15683,775182100,75,2,8.12,10.4,156,15,3,9639
81.43891,788006500,76,5,8.47,11.14,195,20,4,12128
81.43891,788006500,76,5,8.47,11.14,404,40,8,15863
81.43891,788006500,76,5,8.47,11.14,147,15,3,8854
83.467186,788532600,76,3,9.09,10.45,442,45,9,14742
83.467186,788532600,76,3,9.09,10.45,197,20,4,13487
83.467186,788532600,76,3,9.09,10.45,397,40,8,16346
83.710884,809037630,78,3,9.45,10.19,158,15,3,11607
83.710884,809037630,78,3,9.45,10.19,199,20,4,11744
83.710884,809037630,78,3,9.45,10.19,153,15,3,11848
83.264534,807422140,78,4,9.32,10.34,155,15,3,12208
83.264534,807422140,78,4,9.32,10.34,209,20,4,12001
83.264534,807422140,78,4,9.32,10.34,161,15,3,12858
83.264534,807422140,78,4,9.32,10.34,149,15,3,12816
83.264534,807422140,78,4,9.32,10.34,255,25,5,13860
83.264534,807422140,78,4,9.32,10.34,255,25,5,14381
86.11209,818368100,85,8,10.05,9.36,245,25,5,12853
86.11209,818368100,85,8,10.05,9.36,255,25,5,10558
86.11209,818368100,85,8,10.05,9.36,150,15,3,11682
86.11209,818368100,85,8,10.05,9.36,145,15,3,12096
86.11209,818368100,85,8,10.05,9.36,147,15,3,10011
86.11209,818368100,85,8,10.05,9.36,404,40,8,16360
