Assembly,Material,OpenOrders,NewOrders,TotalWork,TotalSetup,SumDuration,SumOperations,ProductionOrders,CycleTime
16.898176,93773420,6,0,0.66,1.32,158,15,3,2074
16.898176,93773420,6,0,0.66,1.32,245,25,5,3027
16.898176,93773420,6,0,0.66,1.32,150,15,3,1906
16.310417,129137490,8,0,3.16,7.93,201,20,4,2496
16.310417,129137490,8,0,3.16,7.93,152,15,3,2000
20.629356,161964000,9,2,3.27,7.2,253,25,5,2530
20.629356,161964000,9,2,3.27,7.2,155,15,3,2272
20.629356,161964000,9,2,3.27,7.2,145,15,3,1476
21.763021,207210050,12,3,3.91,8.93,310,30,6,4523
21.763021,207210050,12,3,3.91,8.93,255,25,5,3710
27.770834,242429460,11,2,5.08,10.67,153,15,3,1985
30.442263,276566900,11,1,4.94,10.76,417,40,8,4360
33.842777,309688830,9,1,4.71,9.95,399,40,8,5923
33.842777,309688830,9,1,4.71,9.95,161,15,3,2387
37.852085,299986940,9,2,4.49,9.44,195,20,4,2688
37.852085,299986940,9,2,4.49,9.44,197,20,4,2075
41.715565,341325920,9,2,3.95,9.03,255,25,5,2870
42.47477,346652740,9,1,4,9.19,152,15,3,2239
41.688927,330116200,10,1,3.38,7.81,152,15,3,2192
39.64969,323565570,11,1,1.04,3.44,151,15,3,2138
39.64969,323565570,11,1,1.04,3.44,149,15,3,2211
39.64969,323565570,11,1,1.04,3.44,149,15,3,2067
39.64969,323565570,11,1,1.04,3.44,404,40,8,5804
40.69484,342678530,13,4,3.34,7.8,161,15,3,2257
40.786552,389746140,12,1,5.7,10.64,442,45,9,4650
40.786552,389746140,12,1,5.7,10.64,417,40,8,5704
47.983334,401792500,13,2,4.48,10.84,150,15,3,2185
47.983334,401792500,13,2,4.48,10.84,310,30,6,4647
47.983334,401792500,13,2,4.48,10.84,149,15,3,1790
51.620487,424450460,13,3,5.09,11.58,200,20,4,2136
51.620487,424450460,13,3,5.09,11.58,310,30,6,3588
52.970917,431024100,12,2,6.33,10.5,255,25,5,2669
52.970917,431024100,12,2,6.33,10.5,197,20,4,2112
52.970917,431024100,12,2,6.33,10.5,255,25,5,3119
53.609856,417565630,13,3,5.42,10.54,255,25,5,3496
55.216064,452647520,14,1,6.22,10.09,156,15,3,2291
55.216064,452647520,14,1,6.22,10.09,161,15,3,2311
56.889656,478068380,14,2,5.18,10.5,209,20,4,2754
56.889656,478068380,14,2,5.18,10.5,153,15,3,1886
56.889656,478068380,14,2,5.18,10.5,149,15,3,1491
56.889656,478068380,14,2,5.18,10.5,149,15,3,2197
56.889656,478068380,14,2,5.18,10.5,152,15,3,1954
60.006466,490734100,17,5,4.99,11.42,199,20,4,2522
64.2828,519824500,17,0,4.47,9.14,254,25,5,3607
64.2828,519824500,17,0,4.47,9.14,209,20,4,2238
65.20612,506281820,16,2,2.78,6.6,253,25,5,3415
65.00025,511549250,11,1,4.11,9.59,200,20,4,2902
65.00025,511549250,11,1,4.11,9.59,150,15,3,1572
64.85195,505149760,8,2,3.39,7.78,156,15,3,1726
64.85195,505149760,8,2,3.39,7.78,200,20,4,2115
64.85195,505149760,8,2,3.39,7.78,193,20,4,2541
63.922203,516871940,9,3,4.81,8.84,197,20,4,2407
63.922203,516871940,9,3,4.81,8.84,201,20,4,2512
65.85555,527219230,11,2,4.02,8.84,254,25,5,2777
66.29713,529649700,10,1,3.27,7.58,255,25,5,2729
66.37292,514847140,9,0,1.99,4.24,147,15,3,1479
66.37292,514847140,9,0,1.99,4.24,417,40,8,4511
66.37292,514847140,9,0,1.99,4.24,255,25,5,3520
65.47935,537896640,8,3,3.77,8.54,199,20,4,2424
65.47935,537896640,8,3,3.77,8.54,151,15,3,1718
67.58872,524749920,9,2,4.61,9.82,150,15,3,2007
67.58872,524749920,9,2,4.61,9.82,442,45,9,6499
67.16865,538631900,10,2,4.38,11.28,417,40,8,5603
67.16865,538631900,10,2,4.38,11.28,254,25,5,2643
67.35315,537304640,10,2,5.07,9.97,161,15,3,1816
67.35315,537304640,10,2,5.07,9.97,156,15,3,2318
68.08248,538769800,11,2,5.69,10.3,149,15,3,1862
68.08248,538769800,11,2,5.69,10.3,155,15,3,2145
68.08248,538769800,11,2,5.69,10.3,145,15,3,1677
68.08248,538769800,11,2,5.69,10.3,199,20,4,2689
77.00248,651129800,12,0,4.04,8.88,397,40,8,4019
77.489716,648745100,10,1,1.91,4.42,150,15,3,1608
77.489716,648745100,10,1,1.91,4.42,149,15,3,1824
76.42491,639825600,8,2,2.13,5.34,150,15,3,1581
76.0035,655208200,8,1,2.92,6.96,399,40,8,4948
78.09947,658469250,8,1,3.55,8.44,147,15,3,1931
78.09947,658469250,8,1,3.55,8.44,442,45,9,6284
77.84507,659831600,9,2,3.75,9.25,199,20,4,2227
77.84507,659831600,9,2,3.75,9.25,404,40,8,5305
77.84507,659831600,9,2,3.75,9.25,151,15,3,1903
77.84507,659831600,9,2,3.75,9.25,152,15,3,1829
77.84507,659831600,9,2,3.75,9.25,255,25,5,2963
80.45073,695328200,12,0,5.31,10.55,149,15,3,1694
80.47864,693684740,12,1,4.41,8.7,200,20,4,2080
80.47864,693684740,12,1,4.41,8.7,158,15,3,1903
81.80584,691927300,11,2,3.95,9.1,145,15,3,1731
81.80584,691927300,11,2,3.95,9.1,145,15,3,1663
81.80584,691927300,11,2,3.95,9.1,245,25,5,3255
81.80584,691927300,11,2,3.95,9.1,147,15,3,2021
81.790825,690063100,12,4,3.09,7.56,417,40,8,5533
81.790825,690063100,12,4,3.09,7.56,197,20,4,2476
81.790825,690063100,12,4,3.09,7.56,253,25,5,3149
81.790825,690063100,12,4,3.09,7.56,152,15,3,1600
81.57339,718875600,15,4,5.22,11.29,193,20,4,2500
83.90437,722284160,15,1,6.22,9.48,442,45,9,4818
83.90437,722284160,15,1,6.22,9.48,156,15,3,1667
83.90437,722284160,15,1,6.22,9.48,442,45,9,5047
84.69618,725140800,15,3,5.83,10.86,197,20,4,2560
84.69618,725140800,15,3,5.83,10.86,156,15,3,2314
88.37148,713767230,14,2,6.64,10.29,195,20,4,2093
88.37148,713767230,14,2,6.64,10.29,147,15,3,1857
88.37148,713767230,14,2,6.64,10.29,253,25,5,3291
88.37148,713767230,14,2,6.64,10.29,253,25,5,2763
88.37148,713767230,14,2,6.64,10.29,255,25,5,3230
87.981316,741049540,18,5,6.79,10.64,195,20,4,2771
87.981316,741049540,18,5,6.79,10.64,152,15,3,2260
89.65023,736714750,18,2,6.48,11.46,161,15,3,2094
89.65023,736714750,18,2,6.48,11.46,254,25,5,2622
89.65023,736714750,18,2,6.48,11.46,147,15,3,2192
89.65023,736714750,18,2,6.48,11.46,255,25,5,3355
89.396385,743538900,18,4,6.65,10.27,254,25,5,2812
89.396385,743538900,18,4,6.65,10.27,253,25,5,3486
89.36386,748995650,19,2,7.14,10.62,153,15,3,2142
89.34422,741076200,16,1,6.28,11.23,155,15,3,1818
89.34422,741076200,16,1,6.28,11.23,199,20,4,2680
89.34422,741076200,16,1,6.28,11.23,254,25,5,3158
89.34422,741076200,16,1,6.28,11.23,310,30,6,4042
89.34422,741076200,16,1,6.28,11.23,147,15,3,1492
89.34422,741076200,16,1,6.28,11.23,254,25,5,2935
89.40886,755813900,22,6,5.96,9.27,149,15,3,1722
89.40886,755813900,22,6,5.96,9.27,397,40,8,5743
89.40886,755813900,22,6,5.96,9.27,442,45,9,6047
88.68888,774574300,22,3,6.9,10.81,152,15,3,1938
90.1186,774871200,17,1,7.8,9.91,397,40,8,5159
91.28795,770048300,14,1,7.12,11.22,199,20,4,2883
92.46379,769128300,11,1,5.94,10.7,158,15,3,1619
92.46379,769128300,11,1,5.94,10.7,197,20,4,2289
93.44809,771417600,11,2,4.92,10.43,404,40,8,4401
93.10257,768619650,9,1,5.22,9.47,310,30,6,4154
93.021454,760874800,10,1,4.38,8.53,256,25,5,3355
96.0787,791271740,9,1,3.43,8.25,197,20,4,2446
96.0787,791271740,9,1,3.43,8.25,254,25,5,3233
95.02832,786470200,11,2,4.05,9.98,256,25,5,3213
95.02832,786470200,11,2,4.05,9.98,417,40,8,5487
95.02832,786470200,11,2,4.05,9.98,158,15,3,2277
94.595436,782856900,12,0,4.24,8.59,150,15,3,1780
94.19834,784817860,13,1,2.44,7.21,209,20,4,2405
94.97302,777103700,13,1,2.15,4.2,161,15,3,2116
94.97302,777103700,13,1,2.15,4.2,195,20,4,2430
94.97302,777103700,13,1,2.15,4.2,310,30,6,4444
93.8498,767821700,10,0,3.38,8.64,195,20,4,2838
94.1963,775133060,12,3,3.18,8.73,397,40,8,4045
93.31812,768695800,8,2,4.67,10.54,158,15,3,2322
93.31812,768695800,8,2,4.67,10.54,150,15,3,1693
92.816025,763958660,10,2,3.29,7.23,256,25,5,2800
92.816025,763958660,10,2,3.29,7.23,147,15,3,1829
92.816025,763958660,10,2,3.29,7.23,193,20,4,2614
92.656006,771033860,11,3,4.1,8.55,199,20,4,2110
93.95918,775768450,11,1,4.7,9.56,155,15,3,1946
93.95918,775768450,11,1,4.7,9.56,201,20,4,2851
93.63171,797942500,13,2,4.07,9.2,153,15,3,2196
93.63171,797942500,13,2,4.07,9.2,199,20,4,2286
94.52548,799534100,12,2,2.85,6.65,193,20,4,1957
94.52548,799534100,12,2,2.85,6.65,199,20,4,2125
94.52548,799534100,12,2,2.85,6.65,399,40,8,4967
94.37505,808423600,10,0,4.54,9.62,153,15,3,2047
94.37505,808423600,10,0,4.54,9.62,209,20,4,2678
93.739784,787788300,4,0,0.43,1.25,256,25,5,3218
93.14716,783486900,5,1,0.66,1.77,158,15,3,1644
93.14716,783486900,5,1,0.66,1.77,197,20,4,2421
93.14716,783486900,5,1,0.66,1.77,147,15,3,1604
92.83694,780141950,7,0,3.68,7.83,209,20,4,2154
92.83694,780141950,7,0,3.68,7.83,199,20,4,2499
92.83694,780141950,7,0,3.68,7.83,149,15,3,1900
91.97565,784698700,9,3,2.99,6.92,417,40,8,4421
91.97565,784698700,9,3,2.99,6.92,145,15,3,1647
91.97565,784698700,9,3,2.99,6.92,147,15,3,1807
91.97565,784698700,9,3,2.99,6.92,256,25,5,2823
92.69003,791130940,12,4,4.77,10.8,199,20,4,2309
92.69003,791130940,12,4,4.77,10.8,151,15,3,1624
93.32691,791969000,12,2,5.2,11.43,156,15,3,1870
94.29032,795715100,12,1,4.76,10.27,152,15,3,2001
93.32691,791969000,12,2,5.2,11.43,152,15,3,1885
93.32691,791969000,12,2,5.2,11.43,397,40,8,5613
94.56781,803106900,11,3,5.85,11.25,147,15,3,1707
94.44517,791117700,9,0,3.33,7.34,147,15,3,2179
93.53891,791056900,6,1,1.45,2.09,253,25,5,3638
93.53891,791056900,6,1,1.45,2.09,404,40,8,4713
93.53891,791056900,6,1,1.45,2.09,255,25,5,3631
93.53891,791056900,6,1,1.45,2.09,150,15,3,1686
93.53891,791056900,6,1,1.45,2.09,199,20,4,2397
93.56845,812756500,9,5,4.38,10.52,158,15,3,1613
94.8951,809880060,10,1,5.32,10.73,199,20,4,2123
94.8951,809880060,10,1,5.32,10.73,197,20,4,2503
94.8951,809880060,10,1,5.32,10.73,200,20,4,2620
94.8951,809880060,10,1,5.32,10.73,158,15,3,2260
94.8951,809880060,10,1,5.32,10.73,147,15,3,1841
96.65966,828083260,14,5,5.56,11.53,254,25,5,3684
98.109146,834293300,14,1,6.06,10.26,256,25,5,3545
98.3496,827260000,13,1,5.05,10.54,147,15,3,1930
98.3496,827260000,13,1,5.05,10.54,149,15,3,1864
98.129036,822307650,14,2,3.85,9.95,255,25,5,3346
98.129036,822307650,14,2,3.85,9.95,150,15,3,2158
97.58514,816679740,14,2,3.91,9.38,145,15,3,1923
97.58514,816679740,14,2,3.91,9.38,199,20,4,2949
96.95668,814783550,11,2,3.24,7.71,193,20,4,2853
96.95668,814783550,11,2,3.24,7.71,245,25,5,2477
96.95668,814783550,11,2,3.24,7.71,161,15,3,2065
96.95668,814783550,11,2,3.24,7.71,442,45,9,4572
96.95668,814783550,11,2,3.24,7.71,156,15,3,1766
96.4734,859526800,15,5,4.84,11.88,161,15,3,1868
96.4734,859526800,15,5,4.84,11.88,255,25,5,3370
101.27312,850060900,14,0,4.6,10.78,147,15,3,1848
101.27312,850060900,14,0,4.6,10.78,200,20,4,2865
101.27312,850060900,14,0,4.6,10.78,197,20,4,2368
101.27312,850060900,14,0,4.6,10.78,310,30,6,3186
101.27312,850060900,14,0,4.6,10.78,156,15,3,1865
101.27312,850060900,14,0,4.6,10.78,245,25,5,2697
100.92881,858251140,16,6,5.35,11.12,399,40,8,5753
100.92881,858251140,16,6,5.35,11.12,201,20,4,2314
100.92881,858251140,16,6,5.35,11.12,199,20,4,2705
100.92881,858251140,16,6,5.35,11.12,193,20,4,2673
101.33426,869104200,18,4,6.54,11.01,152,15,3,1675
101.33426,869104200,18,4,6.54,11.01,209,20,4,2567
101.85606,875265900,16,2,7.08,11.12,153,15,3,1648
102.85532,876627460,16,1,6.69,11.81,193,20,4,2402
103.72033,869478340,15,1,6.51,11.72,199,20,4,2844
103.189445,858148400,7,0,3.24,7.02,253,25,5,2712
103.189445,858148400,7,0,3.24,7.02,151,15,3,2065
102.54688,853572860,7,2,2.09,4.79,199,20,4,2889
102.54688,853572860,7,2,2.09,4.79,161,15,3,1667
101.935974,856207700,8,2,2.42,6.94,417,40,8,4803
102.31255,852975740,8,1,4.45,9.47,245,25,5,3180
102.31255,852975740,8,1,4.45,9.47,310,30,6,3415
102.31255,852975740,8,1,4.45,9.47,197,20,4,2606
102.31255,852975740,8,1,4.45,9.47,442,45,9,5821
101.728775,851406660,10,0,5.54,12.16,417,40,8,5829
101.728775,851406660,10,0,5.54,12.16,399,40,8,5180
101.72353,848290600,11,2,5.98,11.44,310,30,6,3623
101.72353,848290600,11,2,5.98,11.44,153,15,3,1949
101.1959,842146600,10,0,5.76,10.71,200,20,4,2417
100.82222,836977700,11,1,3.58,7.32,147,15,3,1611
100.82222,836977700,11,1,3.58,7.32,149,15,3,1696
100.82222,836977700,11,1,3.58,7.32,193,20,4,2540
100.82222,836977700,11,1,3.58,7.32,310,30,6,3677
100.82222,836977700,11,1,3.58,7.32,404,40,8,5970
101.122284,844162240,15,5,3.58,9.56,156,15,3,1627
101.13946,846379500,13,1,4.92,10.51,156,15,3,1916
101.349625,844971970,14,1,5.08,10.79,245,25,5,2849
101.349625,844971970,14,1,5.08,10.79,158,15,3,2289
101.35742,841758340,14,2,4.1,8.45,253,25,5,3327
101.56367,839809860,11,1,4.76,10.17,197,20,4,2270
101.56367,839809860,11,1,4.76,10.17,147,15,3,1510
101.21209,834135000,12,2,3.71,6.67,147,15,3,1575
101.21209,834135000,12,2,3.71,6.67,155,15,3,1889
100.895805,843966900,12,2,3.05,6.4,201,20,4,2261
100.965965,846231800,12,1,3.68,7.48,399,40,8,4748
100.965965,846231800,12,1,3.68,7.48,156,15,3,2185
100.70105,843741800,10,2,4.09,10.07,156,15,3,1670
100.70105,843741800,10,2,4.09,10.07,155,15,3,1702
100.70105,843741800,10,2,4.09,10.07,199,20,4,2447
100.70105,843741800,10,2,4.09,10.07,145,15,3,1767
101.84336,842284700,6,0,0.51,0.49,255,25,5,3730
101.16447,836951100,4,1,1.02,2.81,145,15,3,1893
101.16447,836951100,4,1,1.02,2.81,199,20,4,2378
101.16447,836951100,4,1,1.02,2.81,158,15,3,2272
101.0293,845272200,6,0,3.88,7.2,254,25,5,3637
100.669914,837703800,7,0,1.25,3.47,149,15,3,2220
100.669914,837703800,7,0,1.25,3.47,253,25,5,3158
100.669914,837703800,7,0,1.25,3.47,253,25,5,3375
100.18235,836649660,8,3,2.59,6.82,150,15,3,1768
100.18235,836649660,8,3,2.59,6.82,253,25,5,3335
100.18235,836649660,8,3,2.59,6.82,149,15,3,1721
99.03409,819934460,5,0,0,0,404,40,8,5363
98.49066,818396540,6,2,2.12,5.66,151,15,3,1532
98.49066,818396540,6,2,2.12,5.66,310,30,6,3389
98.743866,818910600,6,2,4.95,10.1,156,15,3,1753
98.66972,820502660,7,2,4.99,10.48,145,15,3,1667
98.66972,820502660,7,2,4.99,10.48,155,15,3,1751
98.66972,820502660,7,2,4.99,10.48,199,20,4,2032
98.97457,821026900,10,3,4.28,9.38,199,20,4,2447
98.97457,821026900,10,3,4.28,9.38,147,15,3,2035
99.09478,829674000,11,2,4.62,11.45,193,20,4,2685
99.09478,829674000,11,2,4.62,11.45,158,15,3,1653
99.386795,823279360,10,0,2.93,7.03,158,15,3,1661
19.391964,151839260,9,3,4.42,9.97,158,15,3,2366
19.391964,151839260,9,3,4.42,9.97,145,15,3,2118
19.391964,151839260,9,3,4.42,9.97,310,30,6,3644
21.85651,184247380,12,3,5.38,11.48,149,15,3,1502
21.85651,184247380,12,3,5.38,11.48,195,20,4,2238
26.358103,201523120,13,2,5,9.91,147,15,3,2108
30.975378,204384450,10,0,3.46,8.65,253,25,5,3121
30.975378,204384450,10,0,3.46,8.65,151,15,3,2057
29.535244,197305540,10,2,1.77,2.68,151,15,3,1595
29.153206,191982350,9,1,2.98,4.18,161,15,3,1828
29.153206,191982350,9,1,2.98,4.18,255,25,5,3391
28.987795,202323230,10,2,2.05,4.56,149,15,3,2106
31.106112,193549980,10,1,3.49,8.16,158,15,3,2161
31.106112,193549980,10,1,3.49,8.16,153,15,3,1703
31.106112,193549980,10,1,3.49,8.16,153,15,3,1683
31.106112,193549980,10,1,3.49,8.16,152,15,3,1878
31.106112,193549980,10,1,3.49,8.16,197,20,4,2106
31.106112,193549980,10,1,3.49,8.16,200,20,4,2079
32.203804,263553810,15,6,4.76,8.7,199,20,4,2293
32.203804,263553810,15,6,4.76,8.7,253,25,5,3055
32.203804,263553810,15,6,4.76,8.7,155,15,3,1878
38.179398,323408500,14,0,5.29,10.33,417,40,8,5000
38.179398,323408500,14,0,5.29,10.33,161,15,3,2330
41.888817,328849730,11,2,5.56,12.33,199,20,4,2495
42.916355,323039520,10,1,5.03,9.35,195,20,4,2799
42.916355,323039520,10,1,5.03,9.35,156,15,3,2130
42.35099,346841200,7,2,2.69,5.93,197,20,4,2095
42.35099,346841200,7,2,2.69,5.93,404,40,8,5063
42.8393,382927970,9,2,4.35,9.67,155,15,3,2027
42.8393,382927970,9,2,4.35,9.67,158,15,3,1856
45.58415,396591420,11,2,3.93,9,149,15,3,1613
45.58415,396591420,11,2,3.93,9,156,15,3,1976
45.58415,396591420,11,2,3.93,9,147,15,3,1682
45.58415,396591420,11,2,3.93,9,149,15,3,1667
48.1796,399963500,13,4,3.88,8.34,201,20,4,2723
48.1796,399963500,13,4,3.88,8.34,158,15,3,1646
49.6595,443018270,14,2,5.35,11.33,442,45,9,6245
49.6595,443018270,14,2,5.35,11.33,158,15,3,2340
52.825706,459888540,13,2,5.44,12.06,404,40,8,4077
52.825706,459888540,13,2,5.44,12.06,254,25,5,2870
52.825706,459888540,13,2,5.44,12.06,399,40,8,4846
52.825706,459888540,13,2,5.44,12.06,254,25,5,3686
52.18696,523836320,14,4,7.05,11.61,150,15,3,1537
52.18696,523836320,14,4,7.05,11.61,417,40,8,5234
57.48292,545126800,12,2,6.94,11.92,153,15,3,1823
57.48292,545126800,12,2,6.94,11.92,156,15,3,2089
57.48292,545126800,12,2,6.94,11.92,201,20,4,2505
57.48292,545126800,12,2,6.94,11.92,442,45,9,5050
62.504093,555769300,15,4,7.54,10.33,254,25,5,2851
62.504093,555769300,15,4,7.54,10.33,199,20,4,2902
65.097984,567452700,16,2,7.79,10.14,145,15,3,1887
68.80332,568393150,15,0,4.83,9.44,193,20,4,2376
68.80332,568393150,15,0,4.83,9.44,199,20,4,2530
68.80332,568393150,15,0,4.83,9.44,209,20,4,3003
70.064095,576393300,13,0,3.29,7.51,145,15,3,2138
70.064095,576393300,13,0,3.29,7.51,195,20,4,1976
68.965416,574337400,12,2,3.01,7.68,442,45,9,4645
68.965416,574337400,12,2,3.01,7.68,195,20,4,2381
68.965416,574337400,12,2,3.01,7.68,149,15,3,1792
67.9739,574318200,14,3,5.01,11.7,193,20,4,2893
67.9739,574318200,14,3,5.01,11.7,195,20,4,2709
67.37303,560015100,14,2,4.45,9.94,150,15,3,1914
66.20844,548328300,13,1,4.07,9.04,256,25,5,3455
66.20844,548328300,13,1,4.07,9.04,156,15,3,1585
67.36234,584654300,10,2,4.45,10.58,149,15,3,1650
67.36234,584654300,10,2,4.45,10.58,201,20,4,2512
67.36234,584654300,10,2,4.45,10.58,200,20,4,2815
69.224686,589424900,11,3,3.97,8.45,197,20,4,2593
69.224686,589424900,11,3,3.97,8.45,155,15,3,2141
69.29517,609701100,12,2,3.64,7.75,147,15,3,2037
70.119286,605891300,8,0,2.91,7.08,158,15,3,1588
70.119286,605891300,8,0,2.91,7.08,404,40,8,4338
69.29314,623309500,10,2,2.53,7.3,199,20,4,2039
70.80838,613393400,9,1,3.27,7.8,256,25,5,3481
70.80838,613393400,9,1,3.27,7.8,158,15,3,1831
68.972565,598070340,5,0,3.26,7.49,200,20,4,2132
68.119705,590413060,6,1,3.34,9.07,404,40,8,5557
68.119705,590413060,6,1,3.34,9.07,150,15,3,2109
68.119705,590413060,6,1,3.34,9.07,417,40,8,5245
68.32106,601830300,9,3,4.64,9.68,152,15,3,2011
69.01317,609945700,8,1,3.37,8.95,158,15,3,1699
69.01317,609945700,8,1,3.37,8.95,145,15,3,1752
71.51338,611112060,9,0,3.38,7.6,253,25,5,3592
72.65212,624889000,7,1,2.79,5.96,310,30,6,4022
72.65212,624889000,7,1,2.79,5.96,156,15,3,2183
73.92701,615686600,6,0,2.32,6.53,199,20,4,2951
73.92701,615686600,6,0,2.32,6.53,158,15,3,2346
72.87459,606014400,8,2,1.86,5.12,156,15,3,1648
71.567635,594159700,9,0,2.04,5.17,404,40,8,5769
71.567635,594159700,9,0,2.04,5.17,245,25,5,3318
74.334465,613854700,10,2,2.54,6.45,254,25,5,3283
74.334465,613854700,10,2,2.54,6.45,197,20,4,2623
74.334465,613854700,10,2,2.54,6.45,256,25,5,3575
74.334465,613854700,10,2,2.54,6.45,199,20,4,2602
74.6325,642154700,10,4,4.02,8.65,404,40,8,5302
76.05646,642454800,10,1,5.94,12.01,417,40,8,5979
77.49537,640633100,9,0,3.81,10.08,161,15,3,2052
76.481735,646240700,10,1,1.22,2.75,255,25,5,3278
76.481735,646240700,10,1,1.22,2.75,404,40,8,5676
77.95549,633490050,8,0,3.47,7.46,199,20,4,2699
77.95549,633490050,8,0,3.47,7.46,150,15,3,1670
77.18878,630956000,10,2,3.48,7.37,417,40,8,5368
75.94248,616857340,9,0,1.96,4.65,199,20,4,2322
74.85759,615623940,9,1,0.59,1.64,310,30,6,3858
75.03152,613290600,8,1,3.01,7.34,256,25,5,3455
74.56461,611086900,7,1,2.21,5.4,152,15,3,2110
74.56461,611086900,7,1,2.21,5.4,145,15,3,1954
74.56461,611086900,7,1,2.21,5.4,155,15,3,1763
74.88659,631387100,10,3,2.88,6.64,156,15,3,1651
75.72125,638314240,9,0,1.79,3.79,153,15,3,1871
75.72125,638314240,9,0,1.79,3.79,310,30,6,3866
74.10344,625704100,7,0,3.22,7.46,152,15,3,1687
74.10344,625704100,7,0,3.22,7.46,404,40,8,5499
73.55203,620292540,5,0,4.16,8.66,404,40,8,4861
73.55203,620292540,5,0,4.16,8.66,145,15,3,1855
74.66265,639874050,5,0,3.3,8.82,442,45,9,5341
74.66265,639874050,5,0,3.3,8.82,152,15,3,2143
76.870605,640943940,7,2,3.08,8,147,15,3,1500
75.659874,625993660,6,0,0,0,253,25,5,3341
75.659874,625993660,6,0,3.08,8,149,15,3,1753
75.659874,625993660,6,0,3.08,8,149,15,3,1730
75.659874,625993660,6,0,3.08,8,147,15,3,2201
75.659874,625993660,6,0,3.08,8,161,15,3,1669
75.659874,625993660,6,0,3.08,8,254,25,5,2764
77.34674,653563700,10,0,6.09,9.75,417,40,8,5670
78.46648,647023500,11,1,5.09,11.65,417,40,8,4810
78.46648,647023500,11,1,5.09,11.65,161,15,3,2178
78.46648,647023500,11,1,5.09,11.65,195,20,4,2343
78.46648,647023500,11,1,5.09,11.65,150,15,3,2236
77.6736,657825860,14,4,3.77,10.12,156,15,3,2158
77.6736,657825860,14,4,3.77,10.12,417,40,8,4566
77.6736,657825860,14,4,3.77,10.12,253,25,5,2718
78.64943,722725950,12,0,6.16,12.07,397,40,8,5147
78.64943,722725950,12,0,6.16,12.07,156,15,3,1781
82.16214,720854600,12,2,4.83,11.62,442,45,9,5206
82.16214,720854600,12,2,4.83,11.62,149,15,3,1572
82.16214,720854600,12,2,4.83,11.62,153,15,3,1620
84.14828,720598140,13,3,5.25,10.93,149,15,3,2140
84.14828,720598140,13,3,5.25,10.93,158,15,3,2255
84.14828,720598140,13,3,5.25,10.93,147,15,3,1811
86.04976,722866900,13,0,4.33,8.95,310,30,6,3145
86.32882,715337000,11,1,2.71,5.56,199,20,4,2517
86.32882,715337000,11,1,2.71,5.56,158,15,3,2247
86.32882,715337000,11,1,2.71,5.56,200,20,4,2807
86.07896,739334800,13,3,3.37,7.69,404,40,8,4104
86.07896,739334800,13,3,3.37,7.69,245,25,5,3366
89.436066,740533600,10,0,4.58,10.32,149,15,3,2115
89.436066,740533600,10,0,4.58,10.32,195,20,4,2278
89.436066,740533600,10,0,4.58,10.32,149,15,3,1640
89.436066,740533600,10,0,4.58,10.32,153,15,3,2170
89.551186,737277700,13,4,3.86,10.9,404,40,8,4819
89.12246,734517900,14,1,4.55,10.58,147,15,3,1856
88.721504,734410700,12,1,4.12,9.15,199,20,4,2481
88.721504,734410700,12,1,4.12,9.15,158,15,3,1812
88.6237,728734140,10,2,3.12,7.5,158,15,3,1991
88.6237,728734140,10,2,3.12,7.5,197,20,4,2051
88.6237,728734140,10,2,3.12,7.5,200,20,4,2398
89.104385,740854900,9,0,4.1,9.55,145,15,3,1652
89.104385,740854900,9,0,4.1,9.55,195,20,4,2347
89.104385,740854900,9,0,4.1,9.55,397,40,8,5271
88.91847,745287500,10,3,4.31,8.95,158,15,3,2340
88.28843,734232000,8,0,2.09,6.07,147,15,3,1501
87.64713,730991550,6,1,0.94,2.57,253,25,5,3290
87.64713,730991550,6,1,0.94,2.57,404,40,8,4689
87.4635,729135360,8,2,4.31,9.51,200,20,4,2323
87.4635,729135360,8,2,4.31,9.51,197,20,4,2345
87.4635,729135360,8,2,4.31,9.51,152,15,3,1993
87.288475,740307140,8,3,4.88,9.48,151,15,3,1886
88.947266,743306600,8,1,4.14,9.05,155,15,3,1776
89.49458,763088800,9,1,2.74,5.12,201,20,4,2421
90.20749,763924400,10,1,1.9,5.43,147,15,3,1748
90.20749,763924400,10,1,1.9,5.43,201,20,4,3003
89.50426,759246660,10,2,2.19,6.05,147,15,3,1819
89.50426,759246660,10,2,2.19,6.05,199,20,4,2025
89.50426,759246660,10,2,2.19,6.05,152,15,3,1563
89.51843,759863900,8,0,4.01,8.26,255,25,5,3379
89.51843,759863900,8,0,4.01,8.26,156,15,3,1979
89.54431,755846700,7,0,1.38,3.02,145,15,3,1680
89.029724,751948350,5,1,2.15,5,200,20,4,2194
88.29394,746358700,5,1,0.25,0.62,147,15,3,1534
88.29394,746358700,5,1,0.25,0.62,152,15,3,1581
87.693016,753938400,6,2,3.49,9.29,442,45,9,5757
87.693016,753938400,6,2,3.49,9.29,256,25,5,3486
87.693016,753938400,6,2,3.49,9.29,200,20,4,2345
87.693016,753938400,6,2,3.49,9.29,152,15,3,1863
88.92996,769474800,9,4,5.71,12.35,397,40,8,4247
88.92996,769474800,9,4,5.71,12.35,245,25,5,2859
88.92996,769474800,9,4,5.71,12.35,404,40,8,4898
88.92996,769474800,9,4,5.71,12.35,161,15,3,2162
90.665886,781546050,10,0,6.38,11.17,150,15,3,1717
